bond_sym_id,coupon_rate,issue_date,maturity_date,unsecured_indicator,junior_indicator,convertible_indicator,gvkey,industry
TLM.GE,5.85,2006-01-27,20370201,0,0,0,14316,Petroleum and Natural Gas
TLM.GF,6.25,2006-11-10,20380201,0,0,0,14316,Petroleum and Natural Gas
TLM.GG,7.75,2009-06-01,20190601,0,0,0,14316,Petroleum and Natural Gas
TLM.GH,3.75,2010-11-12,20210201,0,0,0,14316,Petroleum and Natural Gas
TMCS.GB,10.75,2009-07-14,20160801,0,0,0,116395,Entertainment
TMK.GE,6.375,2006-06-23,20160615,0,0,0,10614,Insurance
TMK.GF,9.25,2009-06-30,20190615,0,0,0,10614,Insurance
TMO.GI,5.0,2005-10-11,20150601,0,0,0,10530,Measuring and Control Equipment
TMO.GL,3.2,2010-04-27,20150501,0,0,0,10530,Measuring and Control Equipment
TMO.GM,4.7,2010-04-27,20200501,0,0,0,10530,Measuring and Control Equipment
TMO.GN,2.15,2010-05-21,20121228,0,0,0,10530,Measuring and Control Equipment
TMO.GO,3.25,2010-05-21,20141120,0,0,0,10530,Measuring and Control Equipment
TMO.GQ,4.5,2011-02-22,20210301,0,0,0,10530,Measuring and Control Equipment
TMO.GR,3.2,2011-02-22,20160301,0,0,0,10530,Measuring and Control Equipment
TMO.GS,2.25,2011-08-16,20160815,0,0,0,10530,Measuring and Control Equipment
TMO.GT,3.6,2011-08-16,20210815,0,0,0,10530,Measuring and Control Equipment
TMY.GB,12.0,2006-07-18,20101215,0,0,0,145956,Petroleum and Natural Gas
TNB.GG,5.625,2009-11-23,20211115,0,0,0,10540,Electrical Equipment
TNUS.GD,4.0,2008-07-23,20130715,0,0,0,176261,Electrical Equipment
TPC.GG,7.625,2011-06-14,20181101,0,0,0,8486,Construction
TPP.GF,5.9,2008-03-27,20130415,0,0,0,20909,Wholesale
TPP.GG,6.65,2008-03-27,20180415,0,0,0,20909,Wholesale
TPP.GH,7.55,2008-03-27,20380415,0,0,0,20909,Wholesale
TRB.HJ,4.875,2005-08-15,20100815,0,0,0,10726,Printing and Publishing
TRB.HK,5.25,2005-08-15,20150815,0,0,0,10726,Printing and Publishing
TRGL.GB,5.0,2005-09-27,20251001,0,0,0,10615,Petroleum and Natural Gas
TRH.GA,5.75,2005-12-14,20151214,0,0,0,23006,Insurance
TRH.GB,8.0,2009-11-23,20391130,0,0,0,23006,Insurance
TRI.GG,5.5,2005-08-09,20350815,0,0,0,15704,Printing and Publishing
