bond_sym_id	coupon_rate	issue_date	maturity_date	unsecured_indicator	junior_indicator	convertible_indicator
SAFC.GO	7.25	20020823	20120901	0	0	0
SAH.GH	8.625	20031205	20130815	0	1	0
SAH.GI	4.25	20051123	20151130	0	1	0
SAI.AE	4.45	20111104	20201201	0	0	0
SAI.AF	5.95	20111104	20401201	0	0	0
SANM.GI	6.75	20050630	20130301	0	1	0
SANO.AD	2.625	20110329	20160329	0	0	0
SANO.AE	4	20110329	20210329	0	0	0
SBAC.GL	1.875	20080516	20130501	0	0	0
SBGI.GN	6	20050615	20120915	0	1	0
SBGI.GP	3	20070510	20270515	0	0	0
SBUX.GA	6.25	20070823	20170815	0	0	0
SCG.HO	6.25	20080312	20200401	0	0	0
SCG.HU	4.75	20110512	20210515	0	0	0
SCHL.GD	5	20030606	20130415	1	0	0
SCHW.AC	4.95	20090605	20140601	0	0	0
SCHW.AD	4.45	20100722	20200722	0	0	0
SCI.AC	6.75	20041021	20160401	0	0	0
SCI.AE	7.375	20061128	20141001	0	0	0
SCI.AF	7.625	20061128	20181001	0	0	0
SCI.AH	6.75	20070808	20150401	0	0	0
SCI.AI	7.5	20070808	20270401	0	0	0
SCI.AJ	8	20091110	20211115	0	0	0
SCI.AK	7	20101122	20190515	0	0	0
SCR.GE	7.875	20020701	20080215	0	0	0
SCR.GF	10.75	20020701	20061015	0	0	0
SCR.GH	12.5	20030723	20091201	0	0	0
SCR.GI	10.5	20040504	20120515	0	0	0
SCS.AA	6.375	20110203	20210215	0	0	0
SD.AE	8.75	20101028	20200115	0	0	0
SD.AH	7.5	20111116	20210315	0	0	0
SDS.GD	4.875	20040524	20140115	0	0	0
SE.GA	6.2	20080410	20180415	0	0	0
SE.GB	5.9	20080908	20130915	0	0	0
SE.GC	7.5	20080908	20380915	0	0	0
SE.GE	5.65	20090828	20200301	0	0	0
SEE.GK	7.875	20100802	20170615	0	0	0
SEM.GH	6.1949	20060801	20150915	0	0	0
SEP.AA	2.95	20110609	20160615	0	0	0
SEP.AB	4.6	20110609	20210615	0	0	0
SEPR.GL	0	20040922	20241015	0	1	1
SFD.GD	7.75	20031023	20130515	0	0	0
SFD.GH	7.75	20070622	20170701	0	0	0
SFD.GJ	4	20080708	20130630	0	0	0
SFD.GM	10	20110120	20140715	0	0	0
SFG.GA	6.875	20020925	20121001	0	0	0
SFY.GD	7.125	20070601	20170601	0	0	0
SFY.GE	8.875	20091125	20200115	0	0	0
SGMS.GF	6.25	20050830	20121215	0	1	0
SGS.AB	11.25	20100511	20141001	0	0	0
SGY.GG	8.625	20100126	20170201	0	0	0
SHLD.GG	7.5	20020701	20271015	1	0	0
SHLD.GH	6.875	20020701	20171015	1	0	0
SHLD.GI	6.75	20020701	20280115	1	0	0
SHLD.GJ	6.5	20020701	20281201	0	0	0
SHLD.HY	7	20020701	20320601	0	0	0
SHLD.IA	7.4	20021219	20121215	0	0	0
SHLD.IB	7.5	20021227	20121215	0	0	0
SHLD.IG	7.5	20030103	20130115	0	0	0
SHLD.IJ	7.5	20030109	20130115	0	0	0
SHLD.IK	7.5	20030116	20130115	0	0	0
SHLD.IS	7.15	20030306	20130315	0	0	0
SHLD.IV	7.05	20030313	20130315	0	0	0
SHLD.JE	6.625	20110830	20181015	0	0	0
SHU.GD	5.875	20030324	20130315	0	0	0
SHW.GB	7.375	20020701	20270201	0	0	0
SHW.GC	7.45	20020701	20970201	0	0	0
SHW.GF	3.125	20091221	20141215	0	0	0
SIAL.AA	3.375	20101028	20201101	0	0	0
SIGI.GF	6.7	20060109	20351101	0	0	0
SIGI.GG	7.25	20050503	20341115	0	0	0
SII.GC	6	20060615	20160615	0	0	0
SII.GD	9.75	20090319	20190315	0	0	0
SII.GE	8.625	20090319	20140315	0	0	0
SIX.GL	9.75	20031021	20130415	0	0	0
SIX.GN	9.625	20040715	20140601	0	0	0
SIX.GO	4.5	20041119	20150515	0	0	0
SJM.AA	3.5	20111018	20211015	0	0	0
SKO.GB	9.25	20020701	20220315	0	0	0
SKS.GB	7.375	20020701	20190215	0	0	0
SKS.GI	2	20040323	20240315	0	0	0
SKS.GJ	7	20040514	20131201	0	0	0
SLE.HE	6.125	20021031	20321101	0	0	0
SLE.HH	3.875	20030606	20130615	0	0	0
SLE.HI	2.75	20100907	20150915	0	0	0
SLE.HJ	4.1	20100907	20200915	0	0	0
SLGN.GF	6.75	20040227	20131115	0	1	0
SLGN.GH	7.25	20091109	20160815	0	0	0
SLR.GH	0	20020701	20200508	0	0	0
SLR.GI	0	20020701	20201120	0	0	0
SLR.GK	.5	20040217	20340215	0	0	0
SLR.GM	.5	20050215	20340215	0	0	0
SLXP.AB	5.5	20080822	20280815	0	0	0
SLXP.AC	2.75	20100603	20150515	0	0	0
SM.GB	3.5	20070404	20270401	0	0	0
SM.GC	3.5	20070404	20270401	0	0	0
SMG.GE	7.25	20100114	20180115	0	0	0
SNA.GG	5.5	20070112	20170115	0	0	0
SNA.GH	5.85	20090224	20140301	0	0	0
SNA.GI	6.7	20090224	20190301	0	0	0
SNA.GJ	6.125	20090814	20210901	0	0	0
SNDK.GC	1	20060515	20130515	0	0	0
SNDK.GD	1.5	20100825	20170815	0	0	0
SNV.GC	4.875	20030613	20130215	0	1	0
SO.LK	4.15	20090519	20140515	0	0	0
SO.LU	2.375	20100917	20150915	0	0	0
SO.MC	1.95	20110823	20160901	0	0	0
SOL.AA	4.125	20110315	20180315	0	0	1
SOLF.GB	3.5	20080129	20180115	0	0	1
SON.GA	9.2	20020701	20210801	0	0	0
SON.GE	6.5	20020701	20131115	0	0	0
SON.GG	5.625	20050211	20160615	0	0	0
SON.GI	4.375	20111027	20211101	0	0	0
SONO.GA	3.75	20070716	20140715	0	0	1
SPC.IL	5.5	20051128	20151201	0	0	0
SPC.IM	6.25	20060620	20160620	0	0	0
SPC.IN	6.75	20060620	20360620	0	0	0
SPF.GL	6.25	20040317	20140401	0	0	0
SPF.GN	7	20050808	20150815	0	0	0
SPF.GR	10.75	20100113	20160915	0	0	0
SPF.GW	8.375	20110506	20210115	0	0	0
SPFG.AA	6.9	20071217	20171215	0	0	0
SPG.JP	4.9	20040609	20140130	0	0	0
SPIZ.GB	5.375	20050321	20150315	0	0	0
SPIZ.GC	5.81	20050321	20250315	0	0	0
SPLS.GC	7.375	20030328	20121001	0	0	0
SPLS.GD	9.75	20090115	20140115	0	0	0
SPOT.GK	10.375	20050531	20141101	0	0	0
SPTN.GA	3.375	20070530	20270515	0	0	0
SPTN.GB	3.375	20070530	20270515	0	0	0
SPW.GF	7.5	20021227	20130101	0	0	0
SPW.GJ	7.625	20090306	20141215	0	0	0
SPW.GM	6.875	20110818	20170901	0	0	0
SRE.GT	6	20030131	20130201	0	0	0
SRE.HE	6.15	20080612	20180615	0	0	0
SRE.HF	8.9	20081120	20131115	0	0	0
SRE.HI	9.8	20081120	20190215	0	0	0
SRE.HJ	6.5	20090515	20160601	0	0	0
SRE.HV	2	20110322	20140315	0	0	0
SROE.AC	12.5	20111129	20160701	0	0	0
STC.AB	6	20091015	20141015	0	0	0
STEI.GE	6.25	20060605	20130215	0	0	0
STEI.GH	3.125	20070627	20140715	0	0	0
STEI.GI	3.375	20070627	20160715	0	0	0
STEI.GL	6.5	20110718	20190415	0	0	0
STFC.GB	6.25	20040213	20131115	0	0	0
STI.GM	6	20020701	20260215	1	1	0
STI.GP	6	20020701	20280115	0	0	0
STI.HS	6	20070910	20170911	0	0	0
STI.HT	5.25	20071105	20121105	0	0	0
STI.IO	3.6	20110324	20160415	0	0	0
STI.IQ	3.5	20111101	20170120	0	0	0
STJ.AA	2.5	20101206	20160115	0	0	0
STJ.GD	3.75	20090728	20140715	0	0	0
STJ.GE	4.875	20090728	20190715	0	0	0
STJ.GF	2.2	20100317	20130915	0	0	0
STLD.GI	7.375	20071012	20121101	0	0	0
STLD.GJ	6.75	20080109	20150401	0	0	0
STLD.GL	7.375	20080715	20121101	0	0	0
STLD.GM	5.125	20090609	20140615	0	0	0
STLD.GN	7.75	20091231	20160415	0	0	0
STLD.GQ	7.625	20110318	20200315	0	0	0
STO.GI	3.125	20100817	20170817	0	0	0
STO.GJ	5.1	20100817	20400817	0	0	0
STO.GQ	4.25	20111123	20411123	0	0	0
STO.GR	3.15	20111123	20220123	0	0	0
STP.GD	3	20080317	20130315	0	0	1
STR.HU	2.75	20101214	20160201	0	0	0
STRI.GA	4	20091029	20141030	0	0	0
STT.GN	5.375	20070430	20170430	0	0	0
STT.GS	4.3	20090522	20140530	0	0	0
STT.GU	4.375	20110307	20210307	0	0	0
STT.GV	2.875	20110307	20160307	0	0	0
STX.AC	6.8	20060920	20161001	0	0	0
STZ.GC	7.25	20060815	20160901	0	0	0
STZ.GE	7.25	20080110	20170515	0	0	0
STZ.GF	8.375	20071205	20141215	0	0	0
SU.GA	7.15	20020701	20320201	0	0	0
SU.GB	5.95	20031201	20341201	0	0	0
SU.GC	6.5	20070628	20380615	0	0	0
SU.GD	6.1	20080606	20180601	0	0	0
SU.GE	6.85	20080606	20390601	0	0	0
SUG.GC	7.6	20020701	20240201	0	0	0
SUG.GD	8.25	20020701	20291115	0	0	0
SUN.GG	4.875	20040928	20141015	0	0	0
SUN.GH	5.75	20061214	20170115	0	0	0
SUNH.GB	9.125	20071009	20150415	0	1	0
SUSQ.GD	6.05	20030224	20121101	0	1	0
SUSQ.GF	2.0576	20041028	20140501	0	1	0
SV.GF	6.119	20041021	20140415	0	0	0
SV.GI	6.7	20070614	20170615	0	0	0
SV.GJ	3.25	20090721	20140715	0	0	0
SVM.GC	7.1	20020701	20180301	0	0	0
SVM.GD	7.25	20020701	20380301	0	0	0
SVU.GL	0	20020701	20311102	0	0	0
SVU.GN	7.5	20061031	20141115	0	0	0
SVU.GO	8	20090507	20160501	0	0	0
SWC.GB	1.875	20080312	20280315	0	0	1
SWHC.GB	4	20061215	20261215	0	0	0
SWK.GF	4.9	20030825	20121101	0	0	0
SWK.GK	6.15	20080929	20131001	0	0	0
SWK.GM	5.2	20100903	20400901	0	0	0
SWK.GP	3.4	20111122	20211201	0	0	0
SWKS.GG	1.5	20070302	20120301	1	1	1
SWN.GF	7.5	20090921	20180201	0	0	0
SWX.GM	4.45	20101210	20201201	0	0	0
SWY.AA	3.4	20111205	20161201	0	0	0
SWY.AB	4.75	20111205	20211201	0	0	0
SWY.GW	5.8	20020812	20120815	0	0	0
SWY.HC	5.625	20040812	20140815	0	0	0
SWY.HE	6.35	20070817	20170815	0	0	0
SWY.HF	6.25	20081222	20140315	0	0	0
SWY.HG	5	20090807	20190815	0	0	0
SWY.HH	3.95	20100803	20200815	0	0	0
SXL.GC	6.125	20060508	20160515	0	0	0
SXL.GD	8.75	20090206	20140215	0	0	0
SXL.GE	5.5	20100212	20200215	0	0	0
SXL.GF	6.85	20100212	20400215	0	0	0
SXL.GG	4.65	20110802	20220215	0	0	0
SXL.GH	6.1	20110802	20420215	0	0	0
SYK.GA	4.375	20100115	20200115	0	0	0
SYK.GB	3	20100115	20150115	0	0	0
SYK.GC	2	20110916	20160930	0	0	0
SYMC.GF	1	20060616	20130615	0	0	0
SYMC.GG	2.75	20100916	20150915	0	0	0
SYMC.GH	4.2	20100916	20200915	0	0	0
SYY.GC	7.16	20020701	20270415	0	0	0
SYY.GE	6.5	20020701	20280801	0	0	0
SYY.GJ	5.375	20050922	20350921	0	0	0
SYY.GK	5.25	20080212	20180212	0	0	0
SYY.GL	4.2	20080212	20130212	0	0	0
SYY.GM	6.625	20090317	20390317	0	0	0
SYY.GN	5.375	20090317	20190317	0	0	0
T.GK	6.5	20020701	20290315	1	0	0
T.JH	8.25	20020731	20311115	0	0	0
T.JH	8.75	20020731	20311115	0	0	0
T.JH	8	20020731	20311115	0	0	0
T.JX	6.5	20021108	20130315	0	0	0
T.KA	6.8	20060518	20360515	0	0	0
T.KC	6.5	20070831	20370901	0	0	0
T.KE	4.95	20071206	20130115	0	0	0
T.KF	6.3	20071206	20380115	0	0	0
T.KG	5.5	20080201	20180201	0	0	0
T.KI	6.4	20080513	20380515	0	0	0
T.KJ	5.6	20080513	20180515	0	0	0
T.KK	6.7	20081117	20131115	0	0	0
T.KL	6.55	20090203	20390215	0	0	0
T.KM	5.8	20090203	20190215	0	0	0
T.KN	4.85	20090203	20140215	0	0	0
T.KQ	2.5	20100730	20150815	0	0	0
T.LT	7.125	20020828	20311215	0	0	0
T.MA	4.45	20110429	20210515	0	0	0
T.MB	2.95	20110429	20160515	0	0	0
T.MD	2.4	20110818	20160815	0	0	0
T.ME	3.875	20110818	20210815	0	0	0
T.MF	5.55	20110818	20410815	0	0	0
TAC.GA	5.75	20031125	20131215	0	0	0
TAC.GB	6.65	20080509	20180515	0	0	0
TAC.GB	6.9	20080509	20180515	0	0	0
TAC.GC	4.75	20091113	20150115	0	0	0
TAC.GD	6.5	20100312	20400315	0	0	0
TAP.GC	2.5	20070615	20130730	0	0	0
TC.AC	7.375	20111206	20180601	0	0	0
TCK.GD	9.75	20090818	20140515	0	0	0
TCK.GE	7	20020912	20120915	0	0	0
TCK.GF	6.125	20050928	20351001	0	0	0
TCK.GG	5.375	20050928	20151001	0	0	0
TCK.GJ	10.25	20090818	20160515	0	0	0
TCK.GL	10.75	20090818	20190515	0	0	0
TCK.GM	3.85	20100817	20170815	0	0	0
TCK.GN	6	20100817	20400815	0	0	0
TCK.GP	3.15	20110705	20170115	0	0	0
TCK.GQ	4.75	20110705	20220115	0	0	0
TCK.GR	6.25	20110705	20410715	0	0	0
TCLP.AA	4.65	20110617	20210615	0	0	0
TCT.GB	5.375	20030804	20230815	0	1	1
TDHC.GD	9.25	20040609	20140201	0	1	0
TE.HB	6.75	20051014	20150501	0	0	0
TEG.AD	4.17	20101115	20201101	1	0	0
TEN.AA	6.875	20110211	20201215	0	0	0
TEN.GK	8.625	20050520	20141115	0	1	0
TEN.GM	8.125	20080630	20151115	0	0	0
TEN.GP	7.75	20110211	20180815	0	0	0
TER.GC	4.5	20090406	20140315	0	0	0
TEX.GF	7.375	20040517	20140115	0	1	0
TEX.GI	10.875	20090603	20160601	0	0	0
TGB.AA	7.75	20110415	20190415	0	0	0
TGI.GG	8.625	20100922	20180715	0	0	0
TGT.HR	7	20020701	20310715	0	0	0
TGT.HW	6.35	20021031	20321101	0	0	0
TGT.HZ	4	20030611	20130615	0	0	0
TGT.IA	5.875	20060714	20160715	0	0	0
TGT.IB	5.375	20070501	20170501	1	0	0
TGT.ID	6.5	20071005	20371015	0	0	0
TGT.IG	6	20080117	20180115	0	0	0
TGT.IH	5.125	20080117	20130115	0	0	0
TGT.IJ	7	20080117	20380115	0	0	0
TGT.IK	3.875	20100716	20200715	0	0	0
TGT.IL	1.125	20110718	20140718	0	0	0
THC.GU	6.875	20020701	20311115	0	0	0
THC.GX	7.375	20030128	20130201	0	0	0
THC.HB	9.25	20050128	20150201	0	0	0
THC.HC	9.875	20050309	20140701	0	0	0
THC.HD	9.25	20060808	20150201	0	0	0
THC.HG	10	20100813	20180501	0	0	0
THC.HI	8.875	20100813	20190701	0	0	0
THC.HL	9	20100813	20150501	0	0	0
THC.HM	8	20110119	20200801	0	0	0
THG.GB	7.625	20020701	20251015	0	0	0
THG.GD	7.5	20100223	20200301	0	0	0
THG.GE	6.375	20110617	20210615	0	0	0
THOR.GC	0	20040524	20340516	0	1	0
THQI.GB	5	20090804	20140815	0	0	0
THRX.GA	3	20080123	20150115	0	1	0
THS.AA	7.75	20100302	20180301	0	0	0
TIN.GL	6.625	20051207	20160115	0	0	0
TIN.GM	6.625	20051207	20180115	0	0	0
TJX.GG	6.95	20090407	20190415	0	0	0
TJX.GH	4.2	20090723	20150815	0	0	0
TKR.GQ	6	20090914	20140915	0	0	0
TLM.GC	5.125	20050512	20150515	0	0	0
TLM.GD	5.75	20050512	20350515	0	0	0
TLM.GE	5.85	20060127	20370201	0	0	0
TLM.GF	6.25	20061110	20380201	0	0	0
TLM.GG	7.75	20090601	20190601	0	0	0
TLM.GH	3.75	20101112	20210201	0	0	0
TMA.GB	8	20030813	20130515	0	0	0
TMAR.GA	8.875	20020926	20120515	0	0	0
TMCS.GB	10.75	20090714	20160801	0	0	0
TMK.GB	7.875	20020701	20230515	0	0	0
TMK.GC	7.375	20020701	20130801	0	0	0
TMK.GE	6.375	20060623	20160615	0	0	0
TMK.GF	9.25	20090630	20190615	0	0	0
TMO.GI	5	20051011	20150601	0	0	0
TMO.GL	3.2	20100427	20150501	0	0	0
TMO.GM	4.7	20100427	20200501	0	0	0
TMO.GN	2.15	20100521	20121228	0	0	0
TMO.GO	3.25	20100521	20141120	0	0	0
TMO.GQ	4.5	20110222	20210301	0	0	0
TMO.GR	3.2	20110222	20160301	0	0	0
TMO.GS	2.25	20110816	20160815	0	0	0
TMO.GT	3.6	20110816	20210815	0	0	0
TMY.GB	12	20060718	20101215	0	0	0
TNB.GG	5.625	20091123	20211115	0	0	0
TNUS.GD	4	20080723	20130715	0	0	0
TOA.GA	9	20021223	20100701	0	0	0
TOA.GG	9	20030604	20100701	0	0	0
TOY.GE	7.875	20030408	20130415	0	0	0
TOY.GF	7.375	20030922	20181015	0	0	0
TPC.GG	7.625	20110614	20181101	0	0	0
TPP.GD	6.125	20030130	20130201	0	0	0
TPP.GF	5.9	20080327	20130415	0	0	0
TPP.GG	6.65	20080327	20180415	0	0	0
TPP.GH	7.55	20080327	20380415	0	0	0
TRB.HJ	4.875	20050815	20100815	0	0	0
TRB.HK	5.25	20050815	20150815	0	0	0
TRGL.GB	5	20050927	20251001	0	0	0
TRH.GA	5.75	20051214	20151214	0	0	0
TRH.GB	8	20091123	20391130	0	0	0
TRI.GE	5.25	20030808	20130815	0	0	0
TRI.GG	5.5	20050809	20350815	0	0	0
TRI.GH	5.7	20071002	20141001	0	0	0
TRI.GJ	5.95	20080620	20130715	0	0	0
TRI.GK	6.5	20080620	20180715	0	0	0
TRI.GL	4.7	20090929	20191015	0	0	0
TRI.GM	5.85	20100330	20400415	0	0	0
TRI.GN	3.95	20111005	20210930	0	0	0
TRICM.GA	11.375	20020701	20040901	0	0	0
TRK.GE	6.75	20030929	20130601	0	1	0
TRK.GH	8.75	20091116	20160601	0	0	0
TRK.GI	6.75	20110513	20190201	0	0	0
TRN.GC	6.5	20040901	20140315	0	0	0
TRN.GD	3.875	20060607	20360601	1	1	1
TRP.GH	9.875	20020701	20210101	0	0	0
TRP.GL	7.69	20020701	20160630	0	0	0
TRP.GP	7.7	20020701	20290615	0	0	0
TRP.GS	5.6	20040325	20340331	0	0	0
TRP.GW	4.875	20041007	20150115	0	0	0
TRP.GX	7.25	20080811	20380815	0	0	0
TRP.GY	6.5	20080811	20180815	0	0	0
TRP.GZ	7.125	20090109	20190115	0	0	0
TRP.HA	7.625	20090109	20390115	0	0	0
TRP.HB	3.4	20100601	20150601	0	0	0
TRP.HC	6.1	20100601	20400601	0	0	0
TRP.HD	3.8	20100923	20201001	0	0	0
TRS.AB	9.75	20101215	20171215	0	0	0
TRV.GC	5.75	20070529	20171215	0	0	0
TRV.GD	6.25	20070529	20370615	0	0	0
TRV.GE	5.8	20080513	20180515	0	0	0
TRV.GF	5.9	20090602	20190602	0	0	0
TRV.GH	3.9	20101101	20201101	0	0	0
TSN.GK	7	20020701	20280115	0	0	0
TSN.GM	7	20020701	20180501	0	0	0
TSN.GT	6.6	20060322	20160401	0	0	0
TSN.GU	3.25	20080915	20131015	0	0	0
TSN.GW	10.5	20090821	20140301	0	0	0
TSO.GI	6.625	20061026	20151101	0	0	0
TSO.GJ	6.25	20061026	20121101	0	0	0
TSO.GL	6.5	20071119	20170601	0	0	0
TSO.GM	9.75	20090605	20190601	0	0	0
TTC.GB	7.8	20020701	20270615	0	0	0
TTC.GC	6.625	20070426	20370501	0	0	0
TTMI.GA	3.25	20080514	20150515	0	0	0
TTWO.GA	4.375	20090603	20140601	0	0	0
TUC.GB	7.625	20051202	20150815	0	0	0
TV.GL	8.5	20020730	20320311	0	0	0
TV.GN	6.625	20050831	20250318	0	0	0
TV.GP	6	20080815	20180515	0	0	0
TV.GS	6.625	20100316	20400115	0	0	0
TW.GB	5.9	20040708	20131215	0	0	0
TWCA.AB	4	20110912	20210901	0	0	0
TWCA.GD	5.4	20071030	20120702	0	0	0
TWCA.GE	5.85	20071030	20170501	0	0	0
TWCA.GG	6.2	20080619	20130701	0	0	0
TWCA.GH	6.75	20080619	20180701	0	0	0
TWCA.GK	8.75	20081118	20190214	0	0	0
TWCA.GL	8.25	20081118	20140214	0	0	0
TWCA.GM	8.25	20090326	20190401	0	0	0
TWCA.GN	7.5	20090326	20140401	0	0	0
TWCA.GP	5	20091211	20200201	0	0	0
TWCA.GQ	3.5	20091211	20150201	0	0	0
TWCA.GV	4.125	20101115	20210215	0	0	0
TWGP.GC	5	20100920	20140915	0	0	0
TWI.GH	7.875	20110804	20171001	0	0	0
TWR.GF	5.75	20040524	20240515	0	0	0
TWSP.GF	11	20040914	20140201	0	0	0
TWX.AT	5.875	20061113	20161115	0	0	0
TWX.AU	6.5	20061113	20361115	0	0	0
TWX.AV	6.2	20100311	20400315	0	0	0
TWX.AW	4.875	20100311	20200315	0	0	0
TWX.AX	3.15	20100714	20150715	0	0	0
TWX.AY	4.7	20100714	20210115	0	0	0
TWX.AZ	6.1	20100714	20400715	0	0	0
TWX.BA	4.75	20110401	20210329	0	0	0
TWX.BB	6.25	20110401	20410329	0	0	0
TWX.BC	5.375	20111017	20411015	0	0	0
TWX.BD	4	20111017	20220115	0	0	0
TXI.GM	9.25	20110121	20200815	0	0	0
TXN.GH	.875	20110523	20130515	0	0	0
TXN.GJ	1.375	20110523	20140515	0	0	0
TXN.GK	2.375	20110523	20160516	0	0	0
TXT.AA	4.625	20110921	20160921	0	0	0
TXT.AB	5.95	20110921	20210921	0	0	0
TXT.HV	5.125	20040826	20140815	0	0	0
TXT.IY	6.2	20070717	20370717	0	0	0
TXT.JB	5.6	20071204	20171201	0	0	0
TXT.JC	4.5	20090505	20130501	0	0	0
TXT.KB	5.4	20080428	20130428	0	0	0
TXT.KY	6.2	20090917	20150315	0	0	0
TXT.KZ	7.25	20090917	20191001	0	0	0
TXU.KE	1.7306	20030715	20330715	1	0	1
TXU.KE	1.7533	20030715	20330715	1	0	1
TXU.KE	1.7753	20030715	20330715	1	0	1
TXU.KE	3.22152	20030715	20330715	1	0	1
TXU.KK	5.55	20050815	20141115	0	0	0
TXU.KM	6.5	20050815	20241115	0	0	0
TXU.KO	6.55	20050815	20341115	0	0	0
TYG.GC	3.1	20050411	20450410	0	0	0
TZIX.GB	2.75	20051005	20251001	0	0	0
UAL.IJ	5	20060201	20210201	0	0	1
UAL.IR	6	20091007	20291015	0	0	0
UDR.GA	8.5	20020701	20240915	0	0	0
UDR.GV	4	20051219	20351215	0	0	1
UFI.GC	11.5	20070123	20140515	0	0	0
UHS.GD	7.125	20060630	20160630	0	0	0
UIL.AA	4.625	20101007	20201001	0	0	0
UIS.GM	8	20050914	20121015	0	0	0
UIS.GN	8.5	20050914	20151015	0	0	0
UIS.GO	12.5	20071211	20160115	0	0	0
UNH.GG	4.875	20030325	20130401	0	0	0
UNH.GJ	4.75	20040210	20140210	0	0	0
UNH.GM	5	20040816	20140815	0	0	0
UNH.GN	4.875	20050307	20150315	0	0	0
UNH.GQ	5.375	20060302	20160315	0	0	0
UNH.GR	5.8	20060302	20360315	0	0	0
UNH.HA	4.875	20080207	20130215	0	0	0
UNH.HB	6	20080207	20180215	0	0	0
UNH.HC	6.875	20080207	20380215	0	0	0
UNH.HE	5.5	20080215	20121115	0	0	0
UNH.HH	6	20080215	20170615	0	0	0
UNH.HI	6	20080215	20171115	0	0	0
UNH.HJ	6.5	20080215	20370615	0	0	0
UNH.HK	6.625	20080215	20371115	0	0	0
UNH.HL	3.875	20101025	20201015	0	0	0
UNH.HM	5.7	20101025	20401015	0	0	0
UNH.HO	5.95	20110217	20410215	0	0	0
UNH.HP	1.875	20111110	20161115	0	0	0
UNH.HQ	3.375	20111110	20211115	0	0	0
UNH.HR	4.625	20111110	20411115	0	0	0
UNM.GP	7.375	20020701	20320615	0	0	0
UNM.GR	5.625	20100915	20200915	0	0	0
UNM.QT	7.125	20090930	20160930	0	0	0
UNP.GT	7	20020701	20160201	0	0	0
UNP.HF	7.125	20020701	20280201	0	0	0
UNP.HG	6.625	20020701	20290201	0	0	0
UNP.KM	5.375	20030605	20330601	0	0	0
UNP.KQ	5.375	20040504	20140501	0	0	0
UNP.KR	6.25	20040504	20340501	0	0	0
UNP.KU	4.875	20041123	20150115	0	0	0
UNP.KY	5.65	20070418	20170501	0	0	0
UNP.LA	5.45	20070824	20130131	0	0	0
UNP.LB	5.75	20071030	20171115	1	0	0
UNP.LC	5.7	20080205	20180815	1	0	0
UNP.LD	7.875	20081007	20190115	1	1	0
UNP.LE	5.125	20090220	20140215	1	0	0
UNP.LF	6.125	20090220	20200215	1	0	0
UNP.LI	5.78	20101215	20400715	0	0	0
UNP.LL	4.75	20110809	20410915	0	0	0
UNP.LM	4.163	20111028	20220715	0	0	0
UNS.GD	4.5	20050301	20350301	0	0	0
UPS.GF	0	20020701	20501221	0	0	0
UPS.GF	.08617	20020701	20501221	0	0	0
UPS.GF	.32639	20020701	20501221	0	0	0
UPS.GF	.52611	20020701	20501221	0	0	0
UPS.GF	.78888	20020701	20501221	0	0	0
UPS.GF	1.06113	20020701	20501221	0	0	0
UPS.GF	1.39067	20020701	20501221	0	0	0
UPS.GF	1.63788	20020701	20501221	0	0	0
UPS.GF	1.73244	20020701	20501221	0	0	0
UPS.GF	1.93338	20020701	20501221	0	0	0
UPS.GF	2.02938	20020701	20501221	0	0	0
UPS.GF	2.03675	20020701	20501221	0	0	0
UPS.GG	0	20020701	20510621	0	0	0
UPS.GG	.08617	20020701	20510621	0	0	0
UPS.GG	.32639	20020701	20510621	0	0	0
UPS.GG	.52611	20020701	20510621	0	0	0
UPS.GG	.78888	20020701	20510621	0	0	0
UPS.GG	1.06113	20020701	20510621	0	0	0
UPS.GG	1.39067	20020701	20510621	0	0	0
UPS.GG	1.63788	20020701	20510621	0	0	0
UPS.GG	1.73244	20020701	20510621	0	0	0
UPS.GG	1.93338	20020701	20510621	0	0	0
UPS.GG	2.02938	20020701	20510621	0	0	0
UPS.GG	2.03675	20020701	20510621	0	0	0
UPS.GH	0	20020701	20511221	0	0	0
UPS.GH	.08617	20020701	20511221	0	0	0
UPS.GH	.32639	20020701	20511221	0	0	0
UPS.GH	.52611	20020701	20511221	0	0	0
UPS.GH	.78888	20020701	20511221	0	0	0
UPS.GH	1.06113	20020701	20511221	0	0	0
UPS.GH	1.39067	20020701	20511221	0	0	0
UPS.GH	1.63788	20020701	20511221	0	0	0
UPS.GH	1.73244	20020701	20511221	0	0	0
UPS.GH	1.93338	20020701	20511221	0	0	0
UPS.GH	2.02938	20020701	20511221	0	0	0
UPS.GH	2.03675	20020701	20511221	0	0	0
UPS.MX	0	20030228	20530228	0	0	0
UPS.MX	.07444	20030228	20530228	0	0	0
UPS.MX	.32611	20030228	20530228	0	0	0
UPS.MX	.53278	20030228	20530228	0	0	0
UPS.MX	.79166	20030228	20530228	0	0	0
UPS.MX	1.11375	20030228	20530228	0	0	0
UPS.MX	1.42688	20030228	20530228	0	0	0
UPS.MX	1.65188	20030228	20530228	0	0	0
UPS.MX	1.79219	20030228	20530228	0	0	0
UPS.MX	1.95238	20030228	20530228	0	0	0
UPS.MX	2.0455	20030228	20530228	0	0	0
UPS.MX	2.05563	20030228	20530228	0	0	0
UPS.QC	5.5	20080115	20180115	0	0	0
UPS.QD	6.2	20080115	20380115	0	0	0
UPS.QE	4.5	20080115	20130115	0	0	0
UPS.QJ	5.125	20090324	20190401	0	0	0
