bond_sym_id	gvkey	industry
AL4350877	186278	Business Services
AL4392330	186278	Business Services
AL4408824	186278	Business Services
AL4462625	186278	Business Services
AL4504226	186278	Business Services
ALB.GA	29751	Chemicals
ALBE.AA	1239	Consumer Goods
ALC.GC	27980	Rubber and Plastic Products
ALC.GD	27980	Rubber and Plastic Products
ALC.GE	27980	Rubber and Plastic Products
ALC.GF	27980	Rubber and Plastic Products
ALC.GG	27980	Rubber and Plastic Products
ALD.GA	116004	Banking
ALD.GB	116004	Banking
ALDD.GB	143974	Business Services
ALDD.GC	143974	Business Services
ALE.GB	7437	Utilities
ALE.GC	7437	Utilities
ALE.GJ	25146	Wholesale
ALGT4137543	175007	Transportation
ALGX.GA	112179	Communication
ALGX.GB	112179	Communication
ALIM.GH	176247	Machinery
ALIM.GJ	176247	Machinery
ALIM3868193	176247	Machinery
ALIZF4134007	151162	Trading
ALIZF4134008	151162	Trading
ALIZF4134009	151162	Trading
ALIZF4134010	153713	Trading
ALIZF4134011	153713	Trading
ALIZF4134012	153713	Trading
ALIZF4134013	153713	Trading
ALIZF4134014	153713	Trading
ALIZF4134015	146538	Trading
ALIZF4134016	146538	Trading
ALIZF4134017	146538	Trading
ALIZF4134018	146538	Trading
ALIZF4134020	146538	Trading
ALIZF4134066	151164	Trading
ALIZF4134067	151163	Trading
ALIZF4134068	151163	Trading
ALIZF4134069	151162	Trading
ALIZF4134070	151162	Trading
ALIZF4320300	152071	Trading
ALIZF4320302	152071	Trading
ALJ4214541	163939	Petroleum and Natural Gas
ALK.GE	1230	Transportation
ALK.GF	1230	Transportation
ALKC.GD	126555	Communication
ALKS.GB	24302	Pharmaceutical Products
ALKS.GC	24302	Pharmaceutical Products
ALKS.GE	24302	Pharmaceutical Products
ALL.AA	28349	Insurance
ALL.GA	28349	Insurance
ALL.GB	28349	Insurance
ALL.GC	28349	Insurance
ALL.GD	28349	Insurance
ALL.GE	28349	Insurance
ALL.GF	28349	Insurance
ALL.GG	28349	Insurance
ALL.GH	28349	Insurance
ALL.GR	28349	Insurance
ALL.GS	28349	Insurance
ALL.HM	28349	Insurance
ALL.HX	28349	Insurance
ALL.IF	28349	Insurance
ALL.IY	28349	Insurance
ALL.IZ	28349	Insurance
ALL.LA	28349	Insurance
ALL.LB	28349	Insurance
ALL3951261	28349	Insurance
ALL4015209	28349	Insurance
ALL4015211	28349	Insurance
ALL4037296	28349	Insurance
ALL4432905	28349	Insurance
ALL4432908	28349	Insurance
ALLY.GA	12075	NA
ALLY3687086	5072	Banking
ALLY3687771	5072	Banking
ALLY3690917	5072	Banking
ALLY3691463	5072	Banking
ALLY3693393	5072	Banking
ALLY3869552	5072	Banking
ALLY3938266	5072	Banking
ALLY4029885	5072	Banking
ALLY4029886	5072	Banking
ALLY4048123	5072	Banking
ALLY4077394	5072	Banking
ALLY4091584	5072	Banking
ALLY4168345	5072	Banking
ALLY4168346	5072	Banking
ALLY4184080	5072	Banking
ALLY4211721	5072	Banking
ALLY4211722	5072	Banking
ALLY4227585	5072	Banking
ALLY4227586	5072	Banking
ALLY4247292	5072	Banking
ALLY4247293	5072	Banking
ALLY4307750	5072	Banking
ALLY4311981	5072	Banking
ALLY4351572	5072	Banking
ALO.GD	1034	Pharmaceutical Products
ALO.GF	1034	Pharmaceutical Products
ALO.GG	1034	Pharmaceutical Products
ALOY.GB	120513	Business Services
ALR.AA	146156	Pharmaceutical Products
ALR.AG	146156	Pharmaceutical Products
ALR.AH	146156	Pharmaceutical Products
ALR.AJ	146156	Pharmaceutical Products
ALR3938711	146156	Pharmaceutical Products
ALR4031366	146156	Pharmaceutical Products
ALR4047757	146156	Pharmaceutical Products
ALSK4137707	126555	Communication
ALTR3851194	14324	Electrical Equipment
ALTR4066161	14324	Electrical Equipment
ALTR4066162	14324	Electrical Equipment
ALV3830817	64690	Automobiles and Trucks
ALXN.GB	62263	Pharmaceutical Products
ALXN.GC	62263	Pharmaceutical Products
ALXN.GD	62263	Pharmaceutical Products
ALY.GB	1308	Petroleum and Natural Gas
ALY.GD	1308	Petroleum and Natural Gas
AM.GA	1468	Printing and Publishing
AM.GD	1468	Printing and Publishing
AM.GE	1468	Printing and Publishing
AM.GF	1468	Printing and Publishing
AM.GG	1468	Printing and Publishing
AM.GH	1468	Printing and Publishing
AMAG4098079	12250	Pharmaceutical Products
AMAG4492392	12250	Pharmaceutical Products
AMAT.GA	1704	Machinery
AMAT.GB	1704	Machinery
AMAT.GC	1704	Machinery
AMAT.GG	1704	Machinery
AMAT.GH	1704	Machinery
AMAT.GI	1704	Machinery
AMAT4291220	1704	Machinery
AMAT4291221	1704	Machinery
AMAT4291223	1704	Machinery
AMAT4479381	1704	Machinery
AMAT4479382	1704	Machinery
AMAX.GE	117861	Automobiles and Trucks
AMB.GB	29984	Trading
AMB.GE	29984	Trading
AMB.GL	29984	Trading
AMB.GM	29984	Trading
AMB.GN	29984	Trading
AMB.GP	29984	Trading
AMB.GQ	29984	Trading
AMB.GR	29984	Trading
AMB.GS	29984	Trading
AMC3866335	187406	Communication
AMC3942651	187406	Communication
AMCX3866335	187406	Communication
AMCX3942651	187406	Communication
AMCX4347599	187406	Communication
AMCZ.AA	2811	Wholesale
AMD.AA	1161	Electrical Equipment
AMD.GB	1161	Electrical Equipment
AMD.GC	1161	Electrical Equipment
AMD.GD	1161	Electrical Equipment
AMD.GE	1161	Electrical Equipment
AMD.GF	1161	Electrical Equipment
AMD.GG	1161	Electrical Equipment
AMD.GH	1161	Electrical Equipment
AMD.GI	1161	Electrical Equipment
AMD.GL	1161	Electrical Equipment
AMD.GN	1161	Electrical Equipment
AMD4013916	1161	Electrical Equipment
AMD4155878	1161	Electrical Equipment
AMD4164965	1161	Electrical Equipment
AMD4402405	1161	Electrical Equipment
AME.GA	1598	Measuring and Control Equipment
AMER.GA	65669	Healthcare
AMG.GD	65886	Trading
AMG.GF	65886	Trading
AMG.GH	65886	Trading
AMG.GJ	65886	Trading
AMG3885179	65886	Trading
AMG3912989	65886	Trading
AMG4096256	65886	Trading
AMG4211697	65886	Trading
AMGN.BZ	1602	Pharmaceutical Products
AMGN.GA	1602	Pharmaceutical Products
AMGN.GB	1602	Pharmaceutical Products
AMGN.GE	1602	Pharmaceutical Products
AMGN.GG	1602	Pharmaceutical Products
AMGN.GI	1602	Pharmaceutical Products
AMGN.GJ	1602	Pharmaceutical Products
AMGN.GM	1602	Pharmaceutical Products
AMGN.GN	1602	Pharmaceutical Products
AMGN.GP	1602	Pharmaceutical Products
AMGN.GQ	1602	Pharmaceutical Products
AMGN.GR	1602	Pharmaceutical Products
AMGN.GS	1602	Pharmaceutical Products
AMGN.GT	1602	Pharmaceutical Products
AMGN.GU	1602	Pharmaceutical Products
AMGN.GV	1602	Pharmaceutical Products
AMGN.GW	1602	Pharmaceutical Products
AMGN.GX	1602	Pharmaceutical Products
AMGN.GY	1602	Pharmaceutical Products
AMGN.GZ	1602	Pharmaceutical Products
AMGN.HA	1602	Pharmaceutical Products
AMGN.HB	1602	Pharmaceutical Products
AMGN.HC	1602	Pharmaceutical Products
AMGN.HD	1602	Pharmaceutical Products
AMGN.HE	1602	Pharmaceutical Products
AMGN.HF	1602	Pharmaceutical Products
AMGN.HG	1602	Pharmaceutical Products
AMGN3854929	1602	Pharmaceutical Products
AMGN3854930	1602	Pharmaceutical Products
AMGN3854947	1602	Pharmaceutical Products
AMGN4127377	1602	Pharmaceutical Products
AMGN4127379	1602	Pharmaceutical Products
AMGN4127506	1602	Pharmaceutical Products
AMGN4127507	1602	Pharmaceutical Products
AMGN4127508	1602	Pharmaceutical Products
AMGN4239800	1602	Pharmaceutical Products
AMGN4239801	1602	Pharmaceutical Products
AMGN4239802	1602	Pharmaceutical Products
AMGN4239804	1602	Pharmaceutical Products
AMGN4393271	1602	Pharmaceutical Products
AMGN4393272	1602	Pharmaceutical Products
AMGN4393273	1602	Pharmaceutical Products
AMGN4436563	1602	Pharmaceutical Products
AMGN4437315	1602	Pharmaceutical Products
AMGN4495050	1602	Pharmaceutical Products
AMGN4495051	1602	Pharmaceutical Products
AMGN4495052	1602	Pharmaceutical Products
AMGN4495055	1602	Pharmaceutical Products
AMGN4495056	1602	Pharmaceutical Products
AMGT.GA	1468	Printing and Publishing
AMH.GA	64303	Insurance
AMH.GD	64303	Insurance
AMH.GE	64303	Insurance
AMH.GF	64303	Insurance
AMI.GH	15315	Medical Equipment
AMIE.GB	61121	Transportation
AMKR.AA	110039	Electrical Equipment
AMKR.GA	110039	Electrical Equipment
AMKR.GB	110039	Electrical Equipment
AMKR.GC	110039	Electrical Equipment
AMKR.GF	110039	Electrical Equipment
AMKR.GH	110039	Electrical Equipment
AMKR.GI	110039	Electrical Equipment
AMKR.GJ	110039	Electrical Equipment
AMKR.GK	110039	Electrical Equipment
AMKR.GL	110039	Electrical Equipment
AMKR.GN	110039	Electrical Equipment
AMKR.NO	110039	Electrical Equipment
AMKR.NQ	110039	Electrical Equipment
AMKR.NR	110039	Electrical Equipment
AMKR.NT	110039	Electrical Equipment
AMKR3938060	110039	Electrical Equipment
AMLN.GB	24843	Pharmaceutical Products
AMLN.GD	24843	Pharmaceutical Products
AMLN.GF	24843	Pharmaceutical Products
AMMD.GA	138741	Medical Equipment
AMMD.GB	138741	Medical Equipment
AMOV3671943	142248	Communication
AMOV3671946	142248	Communication
AMOV3684864	142248	Communication
AMOV3684886	142248	Communication
AMOV3684887	142248	Communication
AMOV3684889	142248	Communication
AMOV3693593	142248	Communication
AMOV3696106	142248	Communication
AMOV3706727	142248	Communication
AMOV3706751	142248	Communication
AMOV3707418	142248	Communication
AMOV3875866	142248	Communication
AMOV3875867	142248	Communication
AMP.GA	164708	Trading
AMP.GB	164708	Trading
AMP.GC	164708	Trading
AMP.GD	164708	Trading
AMP.GE	164708	Trading
AMP.GF	164708	Trading
AMP4047726	164708	Trading
AMP4164379	164708	Trading
AMP4392364	164708	Trading
AMPF.GB	1533	Chemicals
AMR.GA	1045	Transportation
AMR.GB	1045	Transportation
AMR.GC	1045	Transportation
AMR.GD	1045	Transportation
AMR.GE	1045	Transportation
AMR.GF	1045	Transportation
AMR.GG	1045	Transportation
AMR.GI	1045	Transportation
AMR.GK	1045	Transportation
AMR.GN	1045	Transportation
AMR.GO	1045	Transportation
AMR.GP	1045	Transportation
AMR.GQ	1045	Transportation
AMR.GR	1045	Transportation
AMR.GS	1045	Transportation
AMR.GV	1045	Transportation
AMR.GW	1045	Transportation
AMR.GX	1045	Transportation
AMR.GY	1045	Transportation
AMR.HA	1045	Transportation
AMR.HB	1045	Transportation
AMR.HF	1045	Transportation
AMR.UR	1045	Transportation
AMR.US	1045	Transportation
AMR.UY	1045	Transportation
AMRI4192204	118081	Business Services
AMRS4254645	184717	Chemicals
AMRS4421294	184717	Chemicals
AMSG4013710	65967	Healthcare
AMSG4214709	65967	Healthcare
AMT.GB	105365	Communication
AMT.GD	105365	Communication
AMT.GF	105365	Communication
AMT.GHB	105365	Communication
AMT.GJ	105365	Communication
AMT.GL	105365	Communication
AMT.GN	105365	Communication
AMT.GR	105365	Communication
AMT.GS	105365	Communication
AMT.GT	105365	Communication
AMT.GU	105365	Communication
AMT.GW	105365	Communication
AMT.GZ	105365	Communication
AMT.HA	105365	Communication
AMT.HB	105365	Communication
AMT3829316	105365	Communication
AMT3951226	105365	Communication
AMT4040700	105365	Communication
AMT4040702	105365	Communication
AMT4151904	105365	Communication
AMT4241205	105365	Communication
AMT4241208	105365	Communication
AMT4326496	105365	Communication
AMT4326497	105365	Communication
AMT4362783	105365	Communication
AMT4410288	105365	Communication
AMT4410289	105365	Communication
AMT4513192	105365	Communication
AMTD.GB	64552	Trading
AMTD.GC	64552	Trading
AMTD.GD	64552	Trading
AMTD.GE	64552	Trading
AMTL.GD	23767	Electrical Equipment
AMX.GE	142248	Communication
AMX.GF	142248	Communication
AMX.GG	142248	Communication
AMX.GH	142248	Communication
AMX.GI	142248	Communication
AMX.GK	142248	Communication
AMX.GL	142248	Communication
AMX.GP	142248	Communication
AMX.GV	142248	Communication
AMX.GW	142248	Communication
AMX.GX	142248	Communication
AMX.GY	142248	Communication
AMX.HB	142248	Communication
AMX.HC	142248	Communication
AMX3671943	142248	Communication
AMX3671946	142248	Communication
AMX3684864	142248	Communication
AMX3684886	142248	Communication
AMX3684887	142248	Communication
AMX3684889	142248	Communication
AMX3696106	142248	Communication
AMX3706727	142248	Communication
AMX3706751	142248	Communication
AMX3707418	142248	Communication
AMX3875866	142248	Communication
AMX3875867	142248	Communication
AMX4048523	142248	Communication
AMZN.GA	64768	Retail
AMZN.GC	64768	Retail
AMZN3936282	64768	Retail
AMZN3936283	64768	Retail
AMZN3936284	64768	Retail
AMZN4190394	64768	Retail
AMZN4190395	64768	Retail
AMZN4190396	64768	Retail
AMZN4190411	64768	Retail
AMZN4190413	64768	Retail
AN.AA	9063	Retail
AN.GA	9063	Retail
AN.GB	9063	Retail
AN.GC	9063	Retail
AN.GD	9063	Retail
AN.GE	9063	Retail
AN.GG	9063	Retail
AN3814029	9063	Retail
AN4290106	9063	Retail
AN4290107	9063	Retail
ANAC4302355	179438	Pharmaceutical Products
ANAD.GB	31743	Electrical Equipment
ANAD.GC	31743	Electrical Equipment
ANAD.GD	31743	Electrical Equipment
ANCU4001238	31392	Retail
ANDW.GB	1651	Steelworks Etc
ANKO4214541	163939	Petroleum and Natural Gas
ANM.GI	28139	Electrical Equipment
ANM.GJ	28139	Electrical Equipment
ANN.GB	21828	Retail
ANPI.GB	66060	Medical Equipment
ANPI.GC	66060	Medical Equipment
ANPI.GD	66060	Medical Equipment
ANR.GA	162448	Coal
ANR.GB	162448	Coal
ANR.GC	162448	Coal
ANR3910924	162448	Coal
ANR4004999	162448	Coal
ANR4080913	162448	Coal
ANTM3668575	2547	Insurance
ANTM3668576	2547	Insurance
ANTM3668577	2547	Insurance
ANTM3668578	2547	Insurance
ANTM3669243	2547	Insurance
ANTM3670179	2547	Insurance
ANTM3672850	2547	Insurance
ANTM3682912	2547	Insurance
ANTM3687474	2547	Insurance
ANTM3689668	2547	Insurance
ANTM3689669	2547	Insurance
ANTM3698793	2547	Insurance
ANTM3698794	2547	Insurance
ANTM3899000	145046	Insurance
ANTM4221639	2547	Insurance
ANTV.GA	118773	Communication
ANV.GL	1919	Wholesale
ANZ.GA	15889	Banking
ANZ.GB	15889	Banking
ANZS3684399	147638	Entertainment
ANZS3955506	147638	Entertainment
ANZS4013421	147638	Entertainment
ANZS4102613	147638	Entertainment
AOC.AA	3221	Insurance
AOC.GB	3221	Insurance
AOC.GC	3221	Insurance
AOC.GD	3221	Insurance
AOC.GE	3221	Insurance
AOC.GF	3221	Insurance
AOC.GI	3221	Insurance
AOC.GK	3221	Insurance
AOC.GL	3221	Insurance
AOC.GM	3221	Insurance
AOC.GN	3221	Insurance
AOC.GO	3221	Insurance
AOC.GP	3221	Insurance
AOC.GQ	3221	Insurance
AOG.GA	11781	Petroleum and Natural Gas
AOG.GB	11781	Petroleum and Natural Gas
AOG.GC	11781	Petroleum and Natural Gas
AOI3675754	3937	Wholesale
AOI3684888	3937	Wholesale
AOI4075603	3937	Wholesale
AOII.GB	3937	Wholesale
AOII.GF	3937	Wholesale
AOII.GH	3937	Wholesale
AOII.GL	3937	Wholesale
AOII.GO	3937	Wholesale
AOL.GA	25056	Communication
AOL.GB	25056	Communication
AOL.GC	25056	Communication
AOL.HE	25056	Communication
AOL.HF	25056	Communication
AOL.HG	25056	Communication
AOL.HH	25056	Communication
AOL.HI	25056	Communication
AOL.HJ	25056	Communication
AOL.HK	25056	Communication
AOL.HL	25056	Communication
AOL.HM	25056	Communication
AOL.HN	25056	Communication
AOL.HO	25056	Communication
AOL.HP	25056	Communication
AOL.HQ	25056	Communication
AON3978142	3221	Insurance
AONE.AA	180636	Electrical Equipment
AOR.GA	112088	Food Products
AOR.GB	112088	Food Products
AOR.GC	112088	Food Products
AOT.GA	15133	Measuring and Control Equipment
AOT.GC	15133	Measuring and Control Equipment
AOT.GD	15133	Measuring and Control Equipment
AOT.GG	15133	Measuring and Control Equipment
APA.GB	1678	Petroleum and Natural Gas
APA.GC	1678	Petroleum and Natural Gas
APA.GD	1678	Petroleum and Natural Gas
APA.GE	1678	Petroleum and Natural Gas
APA.GF	1678	Petroleum and Natural Gas
APA.GG	1678	Petroleum and Natural Gas
APA.GM	1678	Petroleum and Natural Gas
APA.GN	1678	Petroleum and Natural Gas
APA.GO	1678	Petroleum and Natural Gas
APA.GP	1678	Petroleum and Natural Gas
APA.GQ	1678	Petroleum and Natural Gas
APA.GR	1678	Petroleum and Natural Gas
APA.GS	1678	Petroleum and Natural Gas
APA.GT	1678	Petroleum and Natural Gas
APA.GU	1678	Petroleum and Natural Gas
APA3840727	1678	Petroleum and Natural Gas
APA3840729	1678	Petroleum and Natural Gas
APA3840732	1678	Petroleum and Natural Gas
APA3938378	1678	Petroleum and Natural Gas
APA3938381	1678	Petroleum and Natural Gas
APC.GC	11923	Petroleum and Natural Gas
APC.GD	11923	Petroleum and Natural Gas
APC.GE	11923	Petroleum and Natural Gas
APC.GF	11923	Petroleum and Natural Gas
APC.GG	11923	Petroleum and Natural Gas
APC.GH	11923	Petroleum and Natural Gas
APC.GI	11923	Petroleum and Natural Gas
APC.GJ	11923	Petroleum and Natural Gas
APC.GL	11923	Petroleum and Natural Gas
APC.GM	11923	Petroleum and Natural Gas
APC.GN	11923	Petroleum and Natural Gas
APC.HA	11923	Petroleum and Natural Gas
APC.HB	11923	Petroleum and Natural Gas
APC.HD	11923	Petroleum and Natural Gas
APC.HE	11923	Petroleum and Natural Gas
APC.HF	11923	Petroleum and Natural Gas
APC.HG	11923	Petroleum and Natural Gas
APC.HH	11923	Petroleum and Natural Gas
APC.HI	11923	Petroleum and Natural Gas
APC.HJ	11923	Petroleum and Natural Gas
APC.HK	11923	Petroleum and Natural Gas
APC.HM	11923	Petroleum and Natural Gas
APC3691578	179831	Petroleum and Natural Gas
APC3869551	179831	Petroleum and Natural Gas
APC4037269	179831	Petroleum and Natural Gas
APC4106711	179831	Petroleum and Natural Gas
APC4120130	11923	Petroleum and Natural Gas
APC4141601	11923	Petroleum and Natural Gas
APC4141602	11923	Petroleum and Natural Gas
APC4252255	179831	Petroleum and Natural Gas
APC4344562	11923	Petroleum and Natural Gas
APC4344575	11923	Petroleum and Natural Gas
APC4344613	11923	Petroleum and Natural Gas
APD.GB	1209	Chemicals
APD.GC	1209	Chemicals
APD.GD	1209	Chemicals
APD.GE	1209	Chemicals
APD.HA	1209	Chemicals
APD.HB	1209	Chemicals
APD.HC	1209	Chemicals
APD3899405	1209	Chemicals
APD3963460	1209	Chemicals
APD4149424	1209	Chemicals
APDZ3909570	162925	Trading
APDZ4061197	162925	Trading
APDZ4200569	162925	Trading
APFC.GA	1533	Chemicals
APFC3671550	1533	Chemicals
APH.AA	14282	Electrical Equipment
APH.GC	14282	Electrical Equipment
APH4091999	14282	Electrical Equipment
APH4162843	14282	Electrical Equipment
APH4162844	14282	Electrical Equipment
APH4479853	14282	Electrical Equipment
APH4479854	14282	Electrical Equipment
APP4084381	179110	Apparel
APPS4461991	9551	Business Services
APUS.GD	29246	Banking
AQNT.GB	132361	Business Services
ARAY.AA	176670	Medical Equipment
ARAY3885336	176670	Medical Equipment
ARAY4100542	176670	Medical Equipment
ARAY4121849	176670	Medical Equipment
ARCC.AA	161966	Trading
ARCC.AF	161966	Trading
ARCC3837344	161966	Trading
ARCC3848863	161966	Trading
ARCC3853674	161966	Trading
ARCC3905678	161966	Trading
ARCC4071336	161966	Trading
ARCC4073676	161966	Trading
ARCC4147272	161966	Trading
ARCC4186049	161966	Trading
ARCC4404362	161966	Trading
ARCF.AA	65248	Steelworks Etc
ARCF.AB	65248	Steelworks Etc
ARCF.AC	65248	Steelworks Etc
ARCF.GD	65248	Steelworks Etc
ARCF.GE	65248	Steelworks Etc
ARCF.GF	65248	Steelworks Etc
ARCF.GG	65248	Steelworks Etc
ARCF.GH	65248	Steelworks Etc
ARCF.GI	65248	Steelworks Etc
ARCF.GJ	65248	Steelworks Etc
ARCF.GK	65248	Steelworks Etc
ARCO4054745	186785	Restaurants, Hotels, Motels
ARCO4480164	186785	Restaurants, Hotels, Motels
ARCP4031781	186783	Trading
ARCP4078683	186783	Trading
ARE3822760	64821	Trading
ARE4013398	64821	Trading
ARE4143494	64821	Trading
ARE4143495	64821	Trading
ARE4309119	64821	Trading
ARE4370049	64821	Trading
ARE4459169	64821	Trading
AREX4015973	178798	Petroleum and Natural Gas
ARG.GA	12950	Wholesale
ARG.GD	12950	Wholesale
ARG.GE	12950	Wholesale
ARG.GG	12950	Wholesale
ARG.GH	12950	Wholesale
ARG.GI	12950	Wholesale
ARG.GJ	12950	Wholesale
ARG.GK	12950	Wholesale
ARG3932896	12950	Wholesale
ARG3968261	12950	Wholesale
ARG3968263	12950	Wholesale
ARG4135089	12950	Wholesale
ARG4276442	12950	Wholesale
ARI4106342	183606	Trading
ARII.GB	165358	Shipbuilding, Railroad Equipment
ARM.GC	65399	Automobiles and Trucks
ARM.GE	65399	Automobiles and Trucks
ARM.GG	65399	Automobiles and Trucks
ARM.GI	65399	Automobiles and Trucks
ARM.GK	65399	Automobiles and Trucks
ARM.GL	65399	Automobiles and Trucks
ARM4013023	65399	Automobiles and Trucks
ARM4095108	65399	Automobiles and Trucks
ARM4097245	65399	Automobiles and Trucks
AROW.GB	1773	Wholesale
ARP.AA	162076	Business Services
ARP.AC	162076	Business Services
ARRS.AA	28853	Electrical Equipment
ARRY4015245	141197	Pharmaceutical Products
ARS.GA	28853	Electrical Equipment
ARS.GB	28853	Electrical Equipment
ARS.GD	13712	Steelworks Etc
ARS.GE	28853	Electrical Equipment
ARUC.GA	145979	Automobiles and Trucks
ARUC.GD	145979	Automobiles and Trucks
ARW.GA	1773	Wholesale
ARW.GB	1773	Wholesale
ARW.GC	1773	Wholesale
ARW.GE	1773	Wholesale
ARW.GF	1773	Wholesale
ARW.GG	1773	Wholesale
ARW.GH	1773	Wholesale
ARW.GJ	1773	Wholesale
ARW.GK	1773	Wholesale
ARW3968725	1773	Wholesale
ARW3968726	1773	Wholesale
ARW4215838	1773	Wholesale
ARW4215840	1773	Wholesale
ARW4503443	1773	Wholesale
ASB4181900	11842	Banking
ASB4181901	11842	Banking
ASBCW4181900	11842	Banking
ASBCW4181901	11842	Banking
ASCA.GB	29143	Entertainment
ASCA.GE	29143	Entertainment
ASCA.GF	29143	Entertainment
ASCA.GH	29143	Entertainment
ASCMA4029508	180821	Business Services
ASD.GA	1567	Machinery
ASD.GH	1567	Machinery
ASH.GA	1794	Chemicals
ASH.HI	1794	Chemicals
ASH.IG	1794	Chemicals
ASH.JA	1794	Chemicals
ASH4041064	1794	Chemicals
ASH4041065	1794	Chemicals
ASH4041066	1794	Chemicals
ASH4041067	1794	Chemicals
ASKJ.GB	121834	Business Services
ASN.GZ	8787	Trading
ASO.GA	1619	Banking
ASO.GB	1619	Banking
ASO.GC	1619	Banking
ASPM.GB	113646	Medical Equipment
ASTRA.GB	29246	Banking
ASYT.GB	28884	Machinery
AT.GC	1318	Communication
AT.GD	1318	Communication
AT.GE	1318	Communication
AT.GF	1318	Communication
AT.GG	1318	Communication
AT.GN	1318	Communication
AT.GO	1318	Communication
AT.GP	1318	Communication
AT3882875	162346	Other
ATAH.GC	28248	Transportation
ATAH.GD	28248	Transportation
ATH.GA	145046	Insurance
ATH.GB	145046	Insurance
ATH.GC	145046	Insurance
ATHMQ.GF	9899	Communication
ATHMQ.GG	9899	Communication
ATHMQ.GH	9899	Communication
ATI.GC	10405	Steelworks Etc
ATI.GD	10405	Steelworks Etc
ATI.GE	10405	Steelworks Etc
ATI.GF	10405	Steelworks Etc
ATI4028160	10405	Steelworks Etc
ATI4365151	10405	Steelworks Etc
ATK.GA	23220	Defense
ATK.GC	23220	Defense
ATK.GE	23220	Defense
ATK.GF	23220	Defense
ATK.GH	23220	Defense
ATK.GI	23220	Defense
ATK4269774	23220	Defense
ATK4291598	23220	Defense
ATK4363650	23220	Defense
ATMI.GB	29274	Chemicals
ATML.GC	23767	Electrical Equipment
ATN.GB	28182	Wholesale
ATN.GB.DU	28182	Wholesale
ATO.AA	4383	Utilities
ATO.GA	4383	Utilities
ATO.GB	4383	Utilities
ATO.GE	4383	Utilities
ATO.GF	4383	Utilities
ATO.GG	4383	Utilities
ATO.GH	4383	Utilities
ATO.GI	4383	Utilities
ATO.GJ	4383	Utilities
ATO.GK	4383	Utilities
ATO3952982	4383	Utilities
ATO4172087	4383	Utilities
ATO4504246	4383	Utilities
ATPG.AA	141982	Petroleum and Natural Gas
ATPG.GB	141982	Petroleum and Natural Gas
ATPG.GC	141982	Petroleum and Natural Gas
ATPG.GE	141982	Petroleum and Natural Gas
ATPR.AA	162346	Other
